N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+87,0.24533428,2,0.24533428,-38.5762825,0.0002411134,9.436,8.502,8.502,0.0,0.24533428,0.24533428,0.7360028399999999,-39.9950340089054,-38.57628252,0.0
2mer-0+70,-0.12668653,2,-0.12668653,-38.70296903,0.0002321974,9.113,8.61,8.61,0.0,-0.12668653,-0.12668653,-0.38005959,-40.1217205389054,-38.70296905,0.0
2mer-0+113,0.06547246,2,0.06547246,-38.63749658,0.0002321631,9.386,8.61,8.61,0.0,0.06547246,0.06547246,0.19641737999999997,-40.0562480789054,-38.63749659,0.0
2mer-0+66,0.10910428,2,0.10910428,-38.52839229,0.0002317151,9.444,8.616,8.616,0.0,0.10910428,0.10910428,0.32731284,-39.9471437989054,-38.52839231,0.0
2mer-0+109,0.21928319,2,0.21928319,-38.30910911,0.0002316673,9.404,8.616,8.616,0.0,0.21928319,0.21928319,0.65784957,-39.7278606089054,-38.30910912,0.0
2mer-0+84,0.22596042,2,0.22596042,-38.08314868,0.0002314782,9.48,8.618,8.618,0.0,0.22596042,0.22596042,0.6778812599999999,-39.5019001889054,-38.0831487,0.0
2mer-0+88,-0.43654659,2,-0.43654659,-38.51969528,0.0002127402,9.443,8.864,8.864,0.0,-0.43654659,-0.43654659,-1.30963977,-39.9384467789054,-38.51969529,0.0
2mer-0+86,0.06161634,2,0.06161634,-38.45807894,0.0002121102,9.501,8.873,8.873,0.0,0.06161634,0.06161634,0.18484902,-39.8768304389054,-38.45807895,0.0
2mer-0+99,-0.00632321,2,-0.00632321,-38.46440215,0.0002104783,9.493,8.896,8.896,0.0,-0.00632321,-0.00632321,-0.01896963,-39.8831536489054,-38.46440216,0.0
2mer-0+97,-0.13188735,2,-0.13188735,-38.5962895,0.0002026216,9.785,9.01,9.01,0.0,-0.13188735,-0.13188735,-0.39566205,-40.0150409989054,-38.59628951,0.0
2mer-0+85,0.49626365,2,0.49626365,-38.10002585,0.0002012651,9.11,9.03,9.03,0.0,0.49626365,0.49626365,1.48879095,-39.518777348905395,-38.100025859999995,0.0
2mer-0+104,0.37457083,1,0.18728542,-37.91274043,0.0001984292,9.152,9.073,9.073,0.0,0.187285415,0.187285415,1.12371249,-39.3314919339054,-37.912740445,0.0
2mer-0+95,-0.07799475,4,-0.15598951,-38.06872994,0.0001954677,10.063,9.118,9.118,0.0,-0.1559895,-0.1559895,-0.23398425,-39.487481433905394,-38.068729944999994,0.0
2mer-0+96,0.13484003,4,0.26968007,-37.79904987,0.0001954677,10.063,9.118,9.118,0.0,0.26968006,0.26968006,0.40452009,-39.217801373905395,-37.799049884999995,0.0
2mer-0+131,-0.33355871,1,-0.16677936,-37.96582923,0.0001842656,10.12,9.299,9.299,0.0,-0.166779355,-0.166779355,-1.00067613,-39.3845807289054,-37.96582924,0.0
2mer-0+137,-0.08426319,2,-0.08426319,-38.05009242,0.0001822456,10.098,9.334,9.334,0.0,-0.08426319,-0.08426319,-0.25278957,-39.4688439189054,-38.05009243,0.0
2mer-0+98,-0.05237924,2,-0.05237924,-38.10247166,0.0001818625,10.134,9.34,9.34,0.0,-0.05237924,-0.05237924,-0.15713772,-39.5212231589054,-38.10247167,0.0
2mer-0+136,-0.34846428,1,-0.17423214,-38.2767038,0.0001807027,9.784,9.36,9.36,0.0,-0.17423214,-0.17423214,-1.04539284,-39.6954552989054,-38.27670381,0.0
2mer-0+107,-0.07626129,2,-0.07626129,-38.35296509,0.0001792999,10.169,9.384,9.384,0.0,-0.07626129,-0.07626129,-0.22878387,-39.7717165889054,-38.3529651,0.0
2mer-0+130,0.04494589,2,0.04494589,-38.3080192,0.0001774011,10.726,9.418,9.418,0.0,0.04494589,0.04494589,0.13483767000000002,-39.7267706989054,-38.30801921,0.0
2mer-0+124,0.1748817,4,0.34976341,-37.95825579,0.0001716544,11.013,9.522,9.522,0.0,0.3497634,0.3497634,0.5246451,-39.3770072989054,-37.95825581,0.0
2mer-0+132,-0.15331479,2,-0.15331479,-38.11157058,0.0001661462,10.467,9.626,9.626,0.0,-0.15331479,-0.15331479,-0.45994437,-39.5303220889054,-38.1115706,0.0
2mer-0+119,-0.2385234,1,-0.1192617,-38.23083228,0.0001659168,10.468,9.63,9.63,0.0,-0.1192617,-0.1192617,-0.7155701999999999,-39.6495837889054,-38.2308323,0.0
2mer-0+110,0.02710468,4,0.05420936,-38.17662291,0.0001573314,10.153,9.802,9.802,0.0,0.05420936,0.05420936,0.08131404,-39.5953744289054,-38.17662294,0.0
2mer-0+126,0.05518825,2,0.05518825,-38.12143467,0.0001533653,11.352,9.886,9.886,0.0,0.05518825,0.05518825,0.16556475,-39.5401861789054,-38.12143469,0.0
2mer-0+122,0.17710956,4,0.35421911,-37.76721555,0.0001525534,10.739,9.904,9.904,0.0,0.35421912,0.35421912,0.53132868,-39.1859670589054,-37.76721557,0.0
2mer-0+121,-0.08931965,4,-0.17863931,-37.94585486,0.0001525534,10.739,9.904,9.904,0.0,-0.1786393,-0.1786393,-0.26795895000000003,-39.3646063589054,-37.94585487,0.0
2mer-0+140,0.02190019,2,0.02190019,-37.92395467,0.000149317,10.776,9.975,9.975,0.0,0.02190019,0.02190019,0.06570057,-39.3427061689054,-37.92395468,0.0
2mer-0+151,-0.35910713,2,-0.35910713,-38.2830618,0.0001366512,10.739,10.274,10.274,0.0,-0.35910713,-0.35910713,-1.07732139,-39.7018132989054,-38.28306181,0.0
2mer-0+164,0.0711037,2,0.0711037,-38.2119581,0.000135196,11.081,10.311,10.311,0.0,0.0711037,0.0711037,0.21331110000000003,-39.6307095989054,-38.21195811,0.0
2mer-0+149,-0.13215358,2,-0.13215358,-38.34411168,0.0001351565,11.065,10.312,10.312,0.0,-0.13215358,-0.13215358,-0.39646074,-39.7628631789054,-38.34411169,0.0
2mer-0+154,-0.13726249,2,-0.13726249,-38.48137418,0.0001341423,11.098,10.337,10.337,0.0,-0.13726249,-0.13726249,-0.41178746999999993,-39.900125668905396,-38.481374179999996,0.0
2mer-0+183,0.12321708,4,0.24643416,-38.23494002,0.0001267006,11.873,10.536,10.536,0.0,0.24643416,0.24643416,0.36965124000000005,-39.653691508905396,-38.234940019999996,0.0
2mer-0+155,-0.13709353,4,-0.27418707,-38.50912709,0.0001250017,11.618,10.583,10.583,0.0,-0.27418706,-0.27418706,-0.41128058999999995,-39.9278785689054,-38.50912708,0.0
2mer-0+156,0.00911513,4,0.01823026,-38.49089683,0.0001250017,11.618,10.583,10.583,0.0,0.01823026,0.01823026,0.027345390000000004,-39.909648308905396,-38.490896819999996,0.0
2mer-0+172,0.1946232,4,0.38924641,-38.10165043,0.0001241576,11.87,10.607,10.607,0.0,0.3892464,0.3892464,0.5838696,-39.5204019089054,-38.10165042,0.0
