N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+565,0.00625336,2,0.00625336,-39.21908106,3.341288e-05,16.972,16.43,16.43,0.0,0.00625336,0.00625336,0.018760080000000002,-39.88877323326816,-39.219081095000014,0.0
2mer-0+675,0.00682457,2,0.00682457,-39.21225649,3.323586e-05,17.01,16.459,16.459,0.0,0.00682457,0.00682457,0.02047371,-39.88194866326816,-39.212256525000015,0.0
2mer-0+563,0.02501094,4,0.05002187,-39.16223462,3.320074e-05,17.116,16.465,16.465,0.0,0.05002188,0.05002188,0.07503282,-39.83192678326816,-39.16223464500001,0.0
2mer-0+568,0.02528056,2,0.02528056,-39.13695406,3.284825e-05,16.936,16.523,16.523,0.0,0.02528056,0.02528056,0.07584168,-39.80664622326816,-39.13695408500001,0.0
2mer-0+569,0.02680329,2,0.02680329,-39.11015077,3.283722e-05,16.925,16.525,16.525,0.0,0.02680329,0.02680329,0.08040987,-39.779842933268164,-39.11015079500002,0.0
2mer-0+571,-0.04757199,2,-0.04757199,-39.15772277,3.274168e-05,17.114,16.541,16.541,0.0,-0.04757199,-0.04757199,-0.14271597,-39.827414923268165,-39.15772278500002,0.0
2mer-0+560,0.01104222,4,0.02208443,-39.13563833,3.265057e-05,17.457,16.557,16.557,0.0,0.02208444,0.02208444,0.03312666,-39.805330483268165,-39.13563834500002,0.0
2mer-0+559,-0.01060328,4,-0.02120657,-39.1568449,3.265057e-05,17.457,16.557,16.557,0.0,-0.02120656,-0.02120656,-0.03180984,-39.82653704326817,-39.15684490500002,0.0
2mer-0+608,-0.043307,4,-0.086614,-39.2434589,3.257949e-05,17.248,16.569,16.569,0.0,-0.086614,-0.086614,-0.129921,-39.913151043268165,-39.24345890500002,0.0
2mer-0+611,-0.01080463,4,-0.02160926,-39.26506816,3.257949e-05,17.248,16.569,16.569,0.0,-0.02160926,-0.02160926,-0.03241389,-39.93476030326816,-39.26506816500002,0.0
2mer-0+615,0.01778482,4,0.03556965,-39.22949851,3.229247e-05,17.815,16.618,16.618,0.0,0.03556964,0.03556964,0.05335446,-39.899190663268165,-39.22949852500002,0.0
2mer-0+614,0.00104765,4,0.00209529,-39.22740322,3.229247e-05,17.815,16.618,16.618,0.0,0.0020953,0.0020953,0.0031429500000000003,-39.897095363268164,-39.22740322500002,0.0
2mer-0+566,0.01934687,2,0.01934687,-39.20805635,3.228709e-05,17.181,16.618,16.618,0.0,0.01934687,0.01934687,0.05804060999999999,-39.877748493268165,-39.20805635500002,0.0
2mer-0+582,0.00225686,4,0.00451373,-39.20354262,3.228175e-05,17.845,16.619,16.619,0.0,0.00451372,0.00451372,0.00677058,-39.873234773268166,-39.20354263500002,0.0
2mer-0+581,-0.0252268,4,-0.0504536,-39.25399623,3.228175e-05,17.845,16.619,16.619,0.0,-0.0504536,-0.0504536,-0.07568040000000001,-39.92368837326816,-39.25399623500002,0.0
2mer-0+688,0.044219,2,0.044219,-39.20977723,3.220373e-05,17.979,16.633,16.633,0.0,0.044219,0.044219,0.132657,-39.879469373268165,-39.20977723500002,0.0
2mer-0+598,0.03689233,2,0.03689233,-39.1728849,3.215687e-05,16.668,16.641,16.641,0.0,0.03689233,0.03689233,0.11067699,-39.842577043268165,-39.17288490500002,0.0
2mer-0+648,-0.05910136,1,-0.02955068,-39.20243558,3.211145e-05,17.296,16.649,16.649,0.0,-0.02955068,-0.02955068,-0.17730408,-39.872127723268164,-39.20243558500002,0.0
2mer-0+672,0.00445111,2,0.00445111,-39.19798447,3.209686e-05,18.01,16.651,16.651,0.0,0.00445111,0.00445111,0.01335333,-39.867676613268166,-39.19798447500002,0.0
2mer-0+676,-0.04538655,1,-0.02269327,-39.22067774,3.205003e-05,17.48,16.659,16.659,0.0,-0.022693275,-0.022693275,-0.13615965,-39.89036988826817,-39.22067775000002,0.0
2mer-0+588,0.03998696,2,0.03998696,-39.18069078,3.176454e-05,16.774,16.709,16.709,0.0,0.03998696,0.03998696,0.11996088,-39.85038292826817,-39.18069079000002,0.0
2mer-0+599,-0.02385,4,-0.04769999,-39.22839077,3.152272e-05,17.681,16.752,16.752,0.0,-0.0477,-0.0477,-0.07155,-39.89808292826817,-39.22839079000002,0.0
2mer-0+642,-0.06359671,2,-0.06359671,-39.29198748,3.120104e-05,17.285,16.809,16.809,0.0,-0.06359671,-0.06359671,-0.19079013,-39.961679638268166,-39.29198750000002,0.0
2mer-0+629,-0.01220847,2,-0.01220847,-39.30419595,3.056286e-05,17.125,16.925,16.925,0.0,-0.01220847,-0.01220847,-0.036625410000000004,-39.97388810826816,-39.304195970000016,0.0
2mer-0+586,0.00168908,4,0.00337816,-39.30081779,3.045756e-05,17.54,16.945,16.945,0.0,0.00337816,0.00337816,0.00506724,-39.970509948268166,-39.30081781000002,0.0
2mer-0+628,0.01931715,2,0.01931715,-39.28150064,3.035115e-05,18.23,16.965,16.965,0.0,0.01931715,0.01931715,0.05795145,-39.95119279826817,-39.28150066000002,0.0
2mer-0+664,-0.01477157,4,-0.02954313,-39.31104377,3.030614e-05,18.209,16.973,16.973,0.0,-0.02954314,-0.02954314,-0.04431471,-39.98073593826817,-39.31104380000002,0.0
2mer-0+703,0.02989552,2,0.02989552,-39.28114825,3.027014e-05,17.875,16.98,16.98,0.0,0.02989552,0.02989552,0.08968656,-39.95084041826817,-39.281148280000025,0.0
2mer-0+654,-0.03162126,2,-0.03162126,-39.31276951,3.026357e-05,17.846,16.981,16.981,0.0,-0.03162126,-0.03162126,-0.09486378,-39.98246167826817,-39.312769540000026,0.0
2mer-0+618,-0.00602456,2,-0.00602456,-39.31879407,3.019697e-05,18.241,16.993,16.993,0.0,-0.00602456,-0.00602456,-0.01807368,-39.98848623826817,-39.31879410000003,0.0
2mer-0+683,0.03085589,4,0.06171179,-39.25708228,3.013608e-05,18.569,17.005,17.005,0.0,0.06171178,0.06171178,0.09256767,-39.92677445826817,-39.25708232000002,0.0
2mer-0+619,-0.05322931,4,-0.10645862,-39.3635409,3.006778e-05,17.661,17.018,17.018,0.0,-0.10645862,-0.10645862,-0.15968793,-40.03323307826817,-39.36354094000002,0.0
2mer-0+717,-0.02937951,2,-0.02937951,-39.39292041,2.993797e-05,17.857,17.042,17.042,0.0,-0.02937951,-0.02937951,-0.08813853,-40.062612588268166,-39.39292045000002,0.0
2mer-0+604,0.01082918,2,0.01082918,-39.38209123,2.990433e-05,17.888,17.049,17.049,0.0,0.01082918,0.01082918,0.03248754,-40.051783408268165,-39.38209127000002,0.0
2mer-0+644,0.00734447,2,0.00734447,-39.37474676,2.990193e-05,17.285,17.049,17.049,0.0,0.00734447,0.00734447,0.02203341,-40.044438938268165,-39.37474680000002,0.0
2mer-0+638,-0.00040984,4,-0.00081968,-39.37556644,2.986933e-05,17.311,17.055,17.055,0.0,-0.00081968,-0.00081968,-0.00122952,-40.045258618268164,-39.37556648000002,0.0
2mer-0+620,0.01639567,4,0.03279134,-39.3427751,2.979099e-05,17.661,17.07,17.07,0.0,0.03279134,0.03279134,0.04918701,-40.01246727826816,-39.342775140000015,0.0
2mer-0+656,-0.03015405,2,-0.03015405,-39.37292915,2.960781e-05,17.918,17.105,17.105,0.0,-0.03015405,-0.03015405,-0.09046215,-40.04262132826816,-39.372929190000015,0.0
2mer-0+651,0.0274253,2,0.0274253,-39.34550385,2.949761e-05,18.598,17.127,17.127,0.0,0.0274253,0.0274253,0.0822759,-40.015196028268164,-39.34550389000002,0.0
2mer-0+686,0.0181471,2,0.0181471,-39.32735675,2.905444e-05,18.762,17.213,17.213,0.0,0.0181471,0.0181471,0.0544413,-39.997048928268164,-39.32735679000002,0.0
2mer-0+667,-0.02927854,2,-0.02927854,-39.35663529,2.902061e-05,18.07,17.22,17.22,0.0,-0.02927854,-0.02927854,-0.08783562,-40.026327468268164,-39.35663533000002,0.0
2mer-0+690,-0.03269195,2,-0.03269195,-39.38932724,2.88691e-05,17.906,17.25,17.25,0.0,-0.03269195,-0.03269195,-0.09807584999999999,-40.059019418268164,-39.38932728000002,0.0
2mer-0+740,0.00289549,2,0.00289549,-39.38643176,2.881763e-05,18.054,17.26,17.26,0.0,0.00289549,0.00289549,0.00868647,-40.056123928268164,-39.38643179000002,0.0
2mer-0+721,-0.02163637,2,-0.02163637,-39.40806812,2.881754e-05,18.064,17.26,17.26,0.0,-0.02163637,-0.02163637,-0.06490910999999999,-40.07776029826817,-39.40806816000002,0.0
2mer-0+709,-0.02116121,2,-0.02116121,-39.42922933,2.881754e-05,18.044,17.26,17.26,0.0,-0.02116121,-0.02116121,-0.06348363,-40.09892150826817,-39.42922937000002,0.0
2mer-0+630,-0.0090253,4,-0.0180506,-39.44727993,2.834572e-05,18.1,17.356,17.356,0.0,-0.0180506,-0.0180506,-0.0270759,-40.11697210826817,-39.447279970000025,0.0
2mer-0+757,-0.02665278,2,-0.02665278,-39.47393271,2.825482e-05,18.217,17.374,17.374,0.0,-0.02665278,-0.02665278,-0.07995834,-40.14362488826817,-39.473932750000024,0.0
2mer-0+786,0.03521955,4,0.0704391,-39.40349361,2.824591e-05,18.53,17.376,17.376,0.0,0.0704391,0.0704391,0.10565865,-40.07318578826817,-39.40349365000002,0.0
2mer-0+684,0.02825978,2,0.02825978,-39.37523382,2.824141e-05,18.247,17.377,17.377,0.0,0.02825978,0.02825978,0.08477934000000001,-40.04492600826817,-39.375233870000024,0.0
2mer-0+711,-0.04705372,4,-0.09410744,-39.46934127,2.801443e-05,18.248,17.424,17.424,0.0,-0.09410744,-0.09410744,-0.14116116,-40.13903344826817,-39.469341310000026,0.0
2mer-0+736,-0.0178183,2,-0.0178183,-39.48715957,2.79545e-05,18.27,17.436,17.436,0.0,-0.0178183,-0.0178183,-0.0534549,-40.156851748268174,-39.48715961000003,0.0
2mer-0+704,-0.03234933,1,-0.01617467,-39.50333424,2.793422e-05,18.27,17.44,17.44,0.0,-0.016174665,-0.016174665,-0.09704799,-40.173026413268175,-39.50333427500003,0.0
2mer-0+794,-0.00896354,2,-0.00896354,-39.51229778,2.76884e-05,18.269,17.492,17.492,0.0,-0.00896354,-0.00896354,-0.026890620000000004,-40.18198995326818,-39.51229781500003,0.0
2mer-0+669,0.02772951,4,0.05545902,-39.45683876,2.721604e-05,17.936,17.592,17.592,0.0,0.05545902,0.05545902,0.08318853,-40.12653093326818,-39.45683879500003,0.0
2mer-0+766,0.01890809,4,0.03781617,-39.41902259,2.721426e-05,19.091,17.593,17.593,0.0,0.03781618,0.03781618,0.05672426999999999,-40.08871475326818,-39.41902261500003,0.0
2mer-0+824,0.02160602,2,0.02160602,-39.39741656,2.709782e-05,18.207,17.618,17.618,0.0,0.02160602,0.02160602,0.06481806,-40.06710873326818,-39.39741659500003,0.0
2mer-0+812,-0.02374256,2,-0.02374256,-39.42115912,2.70971e-05,18.269,17.618,17.618,0.0,-0.02374256,-0.02374256,-0.07122768,-40.09085129326818,-39.42115915500003,0.0
2mer-0+687,0.02143356,2,0.02143356,-39.39972556,2.708197e-05,18.325,17.621,17.621,0.0,0.02143356,0.02143356,0.06430068,-40.06941773326818,-39.399725595000035,0.0
2mer-0+755,-0.00360487,2,-0.00360487,-39.40333043,2.698617e-05,18.59,17.642,17.642,0.0,-0.00360487,-0.00360487,-0.01081461,-40.07302260326818,-39.40333046500003,0.0
2mer-0+691,-0.0027393,2,-0.0027393,-39.40606973,2.66435e-05,18.266,17.718,17.718,0.0,-0.0027393,-0.0027393,-0.0082179,-40.07576190326818,-39.406069765000034,0.0
2mer-0+735,-0.02558248,2,-0.02558248,-39.43165221,2.658511e-05,18.276,17.731,17.731,0.0,-0.02558248,-0.02558248,-0.07674744,-40.10134438326818,-39.43165224500003,0.0
2mer-0+712,0.01780379,4,0.03560758,-39.39604463,2.640824e-05,18.248,17.77,17.77,0.0,0.03560758,0.03560758,0.05341137,-40.06573680326818,-39.39604466500003,0.0
2mer-0+697,0.03726263,4,0.07452526,-39.32151937,2.617837e-05,17.936,17.822,17.822,0.0,0.07452526,0.07452526,0.11178789,-39.99121154326818,-39.32151940500003,0.0
2mer-0+693,0.01572648,4,0.03145296,-39.29006641,2.595769e-05,18.656,17.872,17.872,0.0,0.03145296,0.03145296,0.04717944,-39.959758583268176,-39.29006644500003,0.0
2mer-0+695,0.02642109,4,0.05284218,-39.23722423,2.595769e-05,18.656,17.872,17.872,0.0,0.05284218,0.05284218,0.07926327,-39.90691640326818,-39.23722426500003,0.0
2mer-0+833,-0.03753548,2,-0.03753548,-39.27475971,2.591679e-05,18.636,17.882,17.882,0.0,-0.03753548,-0.03753548,-0.11260644,-39.94445188326818,-39.27475974500003,0.0
2mer-0+716,0.00590697,2,0.00590697,-39.26885274,2.58009e-05,18.129,17.908,17.908,0.0,0.00590697,0.00590697,0.01772091,-39.93854491326818,-39.268852775000035,0.0
2mer-0+865,0.01641839,1,0.0082092,-39.26064354,2.566503e-05,18.551,17.94,17.94,0.0,0.008209195,0.008209195,0.04925517,-39.93033571826818,-39.260643580000036,0.0
2mer-0+729,-0.00452262,2,-0.00452262,-39.26516616,2.53887e-05,18.667,18.005,18.005,0.0,-0.00452262,-0.00452262,-0.01356786,-39.934858338268185,-39.26516620000004,0.0
2mer-0+825,-0.0064674,2,-0.0064674,-39.27163356,2.536394e-05,18.819,18.011,18.011,0.0,-0.0064674,-0.0064674,-0.0194022,-39.94132573826818,-39.27163360000004,0.0
2mer-0+882,0.00014545,2,0.00014545,-39.27148811,2.531438e-05,18.936,18.022,18.022,0.0,0.00014545,0.00014545,0.00043635000000000006,-39.941180288268185,-39.27148815000004,0.0
2mer-0+723,0.02305622,2,0.02305622,-39.24843189,2.529607e-05,18.993,18.027,18.027,0.0,0.02305622,0.02305622,0.06916865999999999,-39.918124068268185,-39.24843193000004,0.0
2mer-0+777,-0.00353524,2,-0.00353524,-39.25196713,2.523763e-05,19.304,18.041,18.041,0.0,-0.00353524,-0.00353524,-0.010605719999999999,-39.92165930826818,-39.251967170000036,0.0
2mer-0+715,-0.00592012,2,-0.00592012,-39.25788725,2.502545e-05,18.3,18.091,18.091,0.0,-0.00592012,-0.00592012,-0.01776036,-39.92757942826818,-39.257887290000035,0.0
2mer-0+811,-0.03791703,2,-0.03791703,-39.29580428,2.491201e-05,18.797,18.119,18.119,0.0,-0.03791703,-0.03791703,-0.11375109,-39.965496458268184,-39.29580432000004,0.0
2mer-0+765,0.02576808,1,0.01288404,-39.28292024,2.487766e-05,18.797,18.127,18.127,0.0,0.01288404,0.01288404,0.07730424,-39.95261241826818,-39.282920280000035,0.0
2mer-0+775,-0.00128439,4,-0.00256878,-39.28548901,2.485123e-05,19.286,18.134,18.134,0.0,-0.00256878,-0.00256878,-0.0038531700000000004,-39.95518119826818,-39.28548906000003,0.0
2mer-0+776,0.01799002,4,0.03598004,-39.24950897,2.485123e-05,19.286,18.134,18.134,0.0,0.03598004,0.03598004,0.05397006,-39.91920115826818,-39.24950902000003,0.0
2mer-0+829,-0.003046,4,-0.00609199,-39.25560096,2.480972e-05,18.909,18.144,18.144,0.0,-0.006092,-0.006092,-0.009138,-39.92529315826818,-39.255601020000036,0.0
2mer-0+826,-0.011744,4,-0.023488,-39.27908897,2.480972e-05,18.909,18.144,18.144,0.0,-0.023488,-0.023488,-0.035232,-39.94878115826818,-39.279089020000036,0.0
2mer-0+733,0.01857023,2,0.01857023,-39.26051874,2.472942e-05,18.309,18.163,18.163,0.0,0.01857023,0.01857023,0.05571069,-39.93021092826818,-39.260518790000035,0.0
2mer-0+875,0.02477722,4,0.04955445,-39.21096429,2.462723e-05,19.428,18.188,18.188,0.0,0.04955444,0.04955444,0.07433166,-39.88065648826818,-39.21096435000003,0.0
2mer-0+814,0.01598079,1,0.00799039,-39.2029739,2.459738e-05,18.706,18.196,18.196,0.0,0.007990395,0.007990395,0.047942370000000005,-39.87266609326818,-39.20297395500003,0.0
2mer-0+847,0.02309236,2,0.02309236,-39.17988154,2.4539e-05,19.13,18.21,18.21,0.0,0.02309236,0.02309236,0.06927707999999999,-39.84957373326818,-39.17988159500003,0.0
2mer-0+802,0.02076553,2,0.02076553,-39.15911601,2.453458e-05,19.196,18.211,18.211,0.0,0.02076553,0.02076553,0.06229659,-39.82880820326818,-39.159116065000035,0.0
2mer-0+831,-0.00818306,4,-0.01636611,-39.17548212,2.453341e-05,18.577,18.212,18.212,0.0,-0.01636612,-0.01636612,-0.024549180000000004,-39.84517432326818,-39.175482185000035,0.0
2mer-0+783,-0.03701534,4,-0.07403067,-39.2495128,2.441754e-05,18.967,18.24,18.24,0.0,-0.07403068,-0.07403068,-0.11104602,-39.91920500326818,-39.249512865000035,0.0
2mer-0+908,0.02523745,1,0.01261872,-39.23689407,2.411607e-05,18.981,18.316,18.316,0.0,0.012618725,0.012618725,0.07571235000000001,-39.90658627826818,-39.23689414000003,0.0
2mer-0+774,-0.03557264,2,-0.03557264,-39.27246671,2.410498e-05,18.982,18.319,18.319,0.0,-0.03557264,-0.03557264,-0.10671792000000001,-39.94215891826818,-39.27246678000003,0.0
2mer-0+784,-0.01096128,4,-0.02192256,-39.29438927,2.410322e-05,19.185,18.319,18.319,0.0,-0.02192256,-0.02192256,-0.03288384,-39.96408147826818,-39.29438934000003,0.0
2mer-0+788,-0.00168086,4,-0.00336172,-39.29775099,2.408867e-05,18.967,18.323,18.323,0.0,-0.00336172,-0.00336172,-0.00504258,-39.96744319826818,-39.29775106000003,0.0
2mer-0+838,-0.02593399,2,-0.02593399,-39.32368498,2.408434e-05,19.131,18.324,18.324,0.0,-0.02593399,-0.02593399,-0.07780197,-39.99337718826818,-39.32368505000003,0.0
2mer-0+793,-0.01520814,2,-0.01520814,-39.33889313,2.390826e-05,19.322,18.369,18.369,0.0,-0.01520814,-0.01520814,-0.04562442,-40.008585328268175,-39.33889319000003,0.0
2mer-0+859,0.02883716,4,0.05767433,-39.2812188,2.386757e-05,19.606,18.379,18.379,0.0,0.05767432,0.05767432,0.08651148,-39.95091100826818,-39.28121887000003,0.0
2mer-0+915,0.0206409,2,0.0206409,-39.2605779,2.384534e-05,19.14,18.385,18.385,0.0,0.0206409,0.0206409,0.0619227,-39.93027010826818,-39.260577970000035,0.0
2mer-0+835,-0.03042866,2,-0.03042866,-39.29100656,2.383565e-05,18.597,18.388,18.388,0.0,-0.03042866,-0.03042866,-0.09128598,-39.96069876826818,-39.291006630000034,0.0
2mer-0+795,0.0229728,2,0.0229728,-39.26803376,2.38346e-05,19.205,18.388,18.388,0.0,0.0229728,0.0229728,0.0689184,-39.93772596826818,-39.268033830000036,0.0
2mer-0+846,0.00129048,2,0.00129048,-39.26674328,2.380868e-05,19.35,18.395,18.395,0.0,0.00129048,0.00129048,0.0038714400000000003,-39.93643548826818,-39.266743350000034,0.0
2mer-0+844,-0.01153596,2,-0.01153596,-39.27827925,2.380268e-05,19.652,18.396,18.396,0.0,-0.01153596,-0.01153596,-0.03460788,-39.947971448268184,-39.27827931000004,0.0
2mer-0+930,0.01637172,1,0.00818586,-39.27009339,2.380268e-05,19.616,18.396,18.396,0.0,0.00818586,0.00818586,0.04911516,-39.93978558826819,-39.27009345000004,0.0
2mer-0+907,-0.02247475,1,-0.01123737,-39.28133076,2.377422e-05,19.112,18.403,18.403,0.0,-0.011237375,-0.011237375,-0.06742425,-39.95102296326819,-39.28133082500004,0.0
2mer-0+880,-0.02367815,1,-0.01183908,-39.29316983,2.377422e-05,19.187,18.403,18.403,0.0,-0.011839075,-0.011839075,-0.07103445,-39.962862038268185,-39.29316990000004,0.0
2mer-0+827,-0.02663156,2,-0.02663156,-39.31980139,2.377422e-05,19.168,18.403,18.403,0.0,-0.02663156,-0.02663156,-0.07989468,-39.98949359826818,-39.319801460000036,0.0
2mer-0+805,-0.01819933,4,-0.03639866,-39.35620005,2.372306e-05,18.995,18.417,18.417,0.0,-0.03639866,-0.03639866,-0.05459799,-40.025892258268186,-39.35620012000004,0.0
2mer-0+785,0.00695088,4,0.01390176,-39.34229829,2.367207e-05,19.185,18.43,18.43,0.0,0.01390176,0.01390176,0.020852640000000002,-40.01199049826818,-39.342298360000036,0.0
2mer-0+778,0.00032612,2,0.00032612,-39.34197217,2.365503e-05,19.05,18.434,18.434,0.0,0.00032612,0.00032612,0.00097836,-40.011664378268186,-39.34197224000004,0.0
2mer-0+763,0.02713717,2,0.02713717,-39.314835,2.336051e-05,18.675,18.511,18.511,0.0,0.02713717,0.02713717,0.08141150999999999,-39.98452720826818,-39.314835070000036,0.0
2mer-0+770,-0.01333931,4,-0.02667861,-39.34151362,2.318499e-05,19.689,18.558,18.558,0.0,-0.02667862,-0.02667862,-0.04001793,-40.01120582826818,-39.341513690000035,0.0
2mer-0+946,0.00723924,2,0.00723924,-39.33427437,2.315083e-05,19.349,18.567,18.567,0.0,0.00723924,0.00723924,0.02171772,-40.003966588268185,-39.33427445000004,0.0
2mer-0+845,0.00431288,2,0.00431288,-39.3299615,2.313053e-05,19.815,18.573,18.573,0.0,0.00431288,0.00431288,0.01293864,-39.999653708268184,-39.32996157000004,0.0
2mer-0+839,0.04394785,2,0.04394785,-39.28601364,2.297611e-05,18.705,18.614,18.614,0.0,0.04394785,0.04394785,0.13184354999999998,-39.95570585826818,-39.286013720000035,0.0
2mer-0+806,-0.04045518,2,-0.04045518,-39.32646883,2.282766e-05,19.159,18.654,18.654,0.0,-0.04045518,-0.04045518,-0.12136554,-39.996161038268184,-39.32646890000004,0.0
2mer-0+822,-0.00111056,2,-0.00111056,-39.32757939,2.278007e-05,20.011,18.667,18.667,0.0,-0.00111056,-0.00111056,-0.00333168,-39.997271598268185,-39.32757946000004,0.0
2mer-0+918,-0.0270786,2,-0.0270786,-39.35465799,2.276169e-05,19.331,18.672,18.672,0.0,-0.0270786,-0.0270786,-0.0812358,-40.02435019826819,-39.35465806000004,0.0
2mer-0+878,-0.04456551,1,-0.02228276,-39.37694074,2.275285e-05,19.35,18.675,18.675,0.0,-0.022282755,-0.022282755,-0.13369653,-40.04663295326819,-39.37694081500004,0.0
2mer-0+892,0.02524022,2,0.02524022,-39.35170052,2.273918e-05,19.827,18.679,18.679,0.0,0.02524022,0.02524022,0.07572066,-40.021392733268186,-39.35170059500004,0.0
2mer-0+807,-0.00660904,2,-0.00660904,-39.35830956,2.272723e-05,19.846,18.682,18.682,0.0,-0.00660904,-0.00660904,-0.01982712,-40.02800177326819,-39.35830963500004,0.0
2mer-0+955,0.0061735,2,0.0061735,-39.35213606,2.268503e-05,19.456,18.693,18.693,0.0,0.0061735,0.0061735,0.018520500000000002,-40.021828273268184,-39.35213613500004,0.0
2mer-0+837,0.00729286,2,0.00729286,-39.3448432,2.267713e-05,19.511,18.696,18.696,0.0,0.00729286,0.00729286,0.02187858,-40.014535413268185,-39.34484327500004,0.0
2mer-0+818,-0.01892681,4,-0.03785362,-39.38269682,2.250323e-05,19.539,18.744,18.744,0.0,-0.03785362,-0.03785362,-0.05678042999999999,-40.052389033268184,-39.38269689500004,0.0
2mer-0+853,-0.04042687,2,-0.04042687,-39.42312369,2.248873e-05,19.178,18.748,18.748,0.0,-0.04042687,-0.04042687,-0.12128060999999998,-40.09281590326818,-39.423123765000035,0.0
2mer-0+934,-0.02967226,2,-0.02967226,-39.45279594,2.243574e-05,19.099,18.762,18.762,0.0,-0.02967226,-0.02967226,-0.08901677999999999,-40.12248816326818,-39.45279602500003,0.0
2mer-0+883,-0.00064924,4,-0.00129848,-39.45409442,2.243181e-05,19.137,18.763,18.763,0.0,-0.00129848,-0.00129848,-0.00194772,-40.12378664326818,-39.454094505000036,0.0
2mer-0+836,0.01762876,2,0.01762876,-39.43646567,2.223218e-05,18.877,18.819,18.819,0.0,0.01762876,0.01762876,0.05288628,-40.10615788326818,-39.436465745000035,0.0
2mer-0+903,0.02378746,2,0.02378746,-39.41267821,2.22095e-05,20.166,18.826,18.826,0.0,0.02378746,0.02378746,0.07136238,-40.08237042326818,-39.412678285000034,0.0
2mer-0+823,0.0059755,2,0.0059755,-39.40670272,2.219801e-05,20.184,18.829,18.829,0.0,0.0059755,0.0059755,0.017926499999999998,-40.07639492326818,-39.406702785000036,0.0
2mer-0+909,-0.03101951,1,-0.01550976,-39.42221247,2.219788e-05,19.32,18.829,18.829,0.0,-0.015509755,-0.015509755,-0.09305853,-40.09190467826818,-39.42221254000003,0.0
2mer-0+849,0.0077246,4,0.0154492,-39.40676327,2.214912e-05,18.995,18.843,18.843,0.0,0.0154492,0.0154492,0.0231738,-40.07645547826818,-39.40676334000003,0.0
2mer-0+896,0.01348408,2,0.01348408,-39.39327919,2.206191e-05,20.487,18.868,18.868,0.0,0.01348408,0.01348408,0.04045224,-40.06297139826818,-39.393279260000035,0.0
2mer-0+952,0.00718291,2,0.00718291,-39.38609628,2.204848e-05,19.656,18.872,18.872,0.0,0.00718291,0.00718291,0.02154873,-40.055788488268185,-39.38609635000004,0.0
2mer-0+897,0.00691809,2,0.00691809,-39.37917818,2.204473e-05,19.693,18.873,18.873,0.0,0.00691809,0.00691809,0.02075427,-40.048870398268186,-39.37917826000004,0.0
2mer-0+819,0.00337775,4,0.00675551,-39.37242268,2.199234e-05,19.539,18.888,18.888,0.0,0.0067555,0.0067555,0.01013325,-40.04211489826819,-39.37242276000004,0.0
2mer-0+989,0.03100077,2,0.03100077,-39.34142191,2.193274e-05,20.3,18.905,18.905,0.0,0.03100077,0.03100077,0.09300231,-40.01111412826819,-39.34142199000004,0.0
2mer-0+863,0.00541739,2,0.00541739,-39.33600452,2.181113e-05,19.567,18.94,18.94,0.0,0.00541739,0.00541739,0.01625217,-40.00569673826819,-39.336004600000045,0.0
2mer-0+964,0.01347009,2,0.01347009,-39.32253443,2.181042e-05,19.869,18.94,18.94,0.0,0.01347009,0.01347009,0.04041027,-39.99222664826819,-39.32253451000005,0.0
2mer-0+913,-0.03456162,2,-0.03456162,-39.35709605,2.177869e-05,19.675,18.949,18.949,0.0,-0.03456162,-0.03456162,-0.10368486,-40.02678826826819,-39.357096130000045,0.0
2mer-0+958,-0.0039467,2,-0.0039467,-39.36104275,2.162998e-05,19.89,18.993,18.993,0.0,-0.0039467,-0.0039467,-0.0118401,-40.03073496826819,-39.361042830000045,0.0
2mer-0+936,0.00347264,2,0.00347264,-39.35757011,2.150668e-05,19.832,19.029,19.029,0.0,0.00347264,0.00347264,0.01041792,-40.02726232826819,-39.35757019000005,0.0
2mer-0+970,-0.00230934,2,-0.00230934,-39.35987945,2.138842e-05,19.973,19.064,19.064,0.0,-0.00230934,-0.00230934,-0.00692802,-40.02957166826819,-39.35987953000004,0.0
2mer-0+937,0.01995409,2,0.01995409,-39.33992537,2.13867e-05,20.027,19.064,19.064,0.0,0.01995409,0.01995409,0.05986227,-40.00961757826819,-39.339925440000044,0.0
2mer-0+910,0.01018759,4,0.02037517,-39.31955019,2.137026e-05,20.003,19.069,19.069,0.0,0.02037518,0.02037518,0.03056277,-39.98924239826819,-39.31955026000004,0.0
2mer-0+893,-0.00226306,2,-0.00226306,-39.32181325,2.133875e-05,19.36,19.079,19.079,0.0,-0.00226306,-0.00226306,-0.00678918,-39.991505458268186,-39.32181332000004,0.0
2mer-0+840,-0.01539967,2,-0.01539967,-39.33721292,2.132324e-05,19.378,19.083,19.083,0.0,-0.01539967,-0.01539967,-0.04619901,-40.00690512826819,-39.33721299000004,0.0
2mer-0+997,0.00257718,2,0.00257718,-39.33463574,2.123501e-05,20.164,19.11,19.11,0.0,0.00257718,0.00257718,0.00773154,-40.004327948268184,-39.33463581000004,0.0
