N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+615,0.01857213,4,0.03714426,-34.29119428,3.229247e-05,17.815,16.618,16.618,0.0,0.03714426,0.03714426,0.05571639,-33.691780945112335,-34.29119432499999,0.0
2mer-0+614,0.00089895,4,0.00179791,-34.28939637,3.229247e-05,17.815,16.618,16.618,0.0,0.0017979,0.0017979,0.00269685,-33.689983045112335,-34.28939642499999,0.0
2mer-0+566,0.0203012,2,0.0203012,-34.26909516,3.228709e-05,17.181,16.618,16.618,0.0,0.0203012,0.0203012,0.060903599999999995,-33.669681845112336,-34.269095224999994,0.0
2mer-0+582,0.00227813,4,0.00455626,-34.2645389,3.228175e-05,17.845,16.619,16.619,0.0,0.00455626,0.00455626,0.006834390000000001,-33.665125585112335,-34.26453896499999,0.0
2mer-0+581,-0.02652937,4,-0.05305875,-34.31759765,3.228175e-05,17.845,16.619,16.619,0.0,-0.05305874,-0.05305874,-0.07958811,-33.71818432511233,-34.31759770499999,0.0
2mer-0+688,0.04618276,2,0.04618276,-34.27141489,3.220373e-05,17.979,16.633,16.633,0.0,0.04618276,0.04618276,0.13854828000000002,-33.67200156511233,-34.27141494499999,0.0
2mer-0+598,0.03848822,2,0.03848822,-34.23292667,3.215687e-05,16.668,16.641,16.641,0.0,0.03848822,0.03848822,0.11546466,-33.633513345112334,-34.23292672499999,0.0
2mer-0+648,-0.06154083,1,-0.03077042,-34.26369709,3.211145e-05,17.296,16.649,16.649,0.0,-0.030770415,-0.030770415,-0.18462249,-33.66428376011233,-34.26369713999999,0.0
2mer-0+672,0.00459041,2,0.00459041,-34.25910668,3.209686e-05,18.01,16.651,16.651,0.0,0.00459041,0.00459041,0.013771229999999999,-33.659693350112335,-34.25910672999999,0.0
2mer-0+676,-0.04722409,1,-0.02361205,-34.28271872,3.205003e-05,17.48,16.659,16.659,0.0,-0.023612045,-0.023612045,-0.14167227000000002,-33.683305395112335,-34.28271877499999,0.0
2mer-0+588,0.04151784,2,0.04151784,-34.24120088,3.176454e-05,16.774,16.709,16.709,0.0,0.04151784,0.04151784,0.12455352,-33.64178755511234,-34.241200934999995,0.0
2mer-0+599,-0.02487765,4,-0.0497553,-34.29095618,3.152272e-05,17.681,16.752,16.752,0.0,-0.0497553,-0.0497553,-0.07463295,-33.69154285511234,-34.290956234999996,0.0
2mer-0+642,-0.06647688,2,-0.06647688,-34.35743306,3.120104e-05,17.285,16.809,16.809,0.0,-0.06647688,-0.06647688,-0.19943064,-33.75801973511234,-34.357433115,0.0
2mer-0+629,-0.01284864,2,-0.01284864,-34.3702817,3.056286e-05,17.125,16.925,16.925,0.0,-0.01284864,-0.01284864,-0.03854592,-33.77086837511234,-34.370281755,0.0
2mer-0+586,0.00198553,4,0.00397105,-34.36631064,3.045756e-05,17.54,16.945,16.945,0.0,0.00397106,0.00397106,0.00595659,-33.766897315112345,-34.366310695,0.0
2mer-0+628,0.01998311,2,0.01998311,-34.34632753,3.035115e-05,18.23,16.965,16.965,0.0,0.01998311,0.01998311,0.059949329999999995,-33.74691420511235,-34.346327585000004,0.0
2mer-0+664,-0.0154535,4,-0.030907,-34.37723453,3.030614e-05,18.209,16.973,16.973,0.0,-0.030907,-0.030907,-0.0463605,-33.777821205112346,-34.377234585000004,0.0
2mer-0+703,0.03120353,2,0.03120353,-34.346031,3.027014e-05,17.875,16.98,16.98,0.0,0.03120353,0.03120353,0.09361059,-33.74661767511235,-34.346031055000005,0.0
2mer-0+654,-0.03304725,2,-0.03304725,-34.37907824,3.026357e-05,17.846,16.981,16.981,0.0,-0.03304725,-0.03304725,-0.09914175,-33.77966492511235,-34.37907830500001,0.0
2mer-0+618,-0.00630056,2,-0.00630056,-34.3853788,3.019697e-05,18.241,16.993,16.993,0.0,-0.00630056,-0.00630056,-0.01890168,-33.78596548511235,-34.38537886500001,0.0
2mer-0+683,0.0322058,4,0.0644116,-34.3209672,3.013608e-05,18.569,17.005,17.005,0.0,0.0644116,0.0644116,0.09661739999999999,-33.72155388511235,-34.32096726500001,0.0
2mer-0+619,-0.05569582,4,-0.11139163,-34.43235883,3.006778e-05,17.661,17.018,17.018,0.0,-0.11139164,-0.11139164,-0.16708746,-33.83294552511235,-34.43235890500001,0.0
2mer-0+717,-0.03058778,2,-0.03058778,-34.46294661,2.993797e-05,17.857,17.042,17.042,0.0,-0.03058778,-0.03058778,-0.09176334,-33.86353330511235,-34.462946685000006,0.0
2mer-0+604,0.01138653,2,0.01138653,-34.45156008,2.990433e-05,17.888,17.049,17.049,0.0,0.01138653,0.01138653,0.034159590000000004,-33.852146775112345,-34.451560155,0.0
2mer-0+644,0.00764523,2,0.00764523,-34.44391485,2.990193e-05,17.285,17.049,17.049,0.0,0.00764523,0.00764523,0.02293569,-33.844501545112344,-34.443914925,0.0
2mer-0+638,-0.00067184,4,-0.00134368,-34.44525853,2.986933e-05,17.311,17.055,17.055,0.0,-0.00134368,-0.00134368,-0.0020155200000000002,-33.84584522511234,-34.445258605,0.0
2mer-0+620,0.01710662,4,0.03421324,-34.41104529,2.979099e-05,17.661,17.07,17.07,0.0,0.03421324,0.03421324,0.051319859999999995,-33.81163198511234,-34.411045365,0.0
2mer-0+656,-0.03134198,2,-0.03134198,-34.44238727,2.960781e-05,17.918,17.105,17.105,0.0,-0.03134198,-0.03134198,-0.09402594,-33.84297396511234,-34.442387345,0.0
2mer-0+651,0.02851538,2,0.02851538,-34.41387189,2.949761e-05,18.598,17.127,17.127,0.0,0.02851538,0.02851538,0.08554613999999999,-33.81445858511234,-34.413871965,0.0
2mer-0+686,0.01883036,2,0.01883036,-34.39504153,2.905444e-05,18.762,17.213,17.213,0.0,0.01883036,0.01883036,0.05649108,-33.79562822511234,-34.395041604999996,0.0
2mer-0+667,-0.03039299,2,-0.03039299,-34.42543451,2.902061e-05,18.07,17.22,17.22,0.0,-0.03039299,-0.03039299,-0.09117897,-33.82602121511234,-34.425434595,0.0
2mer-0+690,-0.03404735,2,-0.03404735,-34.45948186,2.88691e-05,17.906,17.25,17.25,0.0,-0.03404735,-0.03404735,-0.10214204999999998,-33.86006856511234,-34.459481945,0.0
2mer-0+740,0.00319859,2,0.00319859,-34.45628327,2.881763e-05,18.054,17.26,17.26,0.0,0.00319859,0.00319859,0.00959577,-33.856869975112346,-34.456283355000004,0.0
2mer-0+721,-0.0223492,2,-0.0223492,-34.47863247,2.881754e-05,18.064,17.26,17.26,0.0,-0.0223492,-0.0223492,-0.0670476,-33.87921917511235,-34.478632555000004,0.0
2mer-0+709,-0.02188354,2,-0.02188354,-34.500516,2.881754e-05,18.044,17.26,17.26,0.0,-0.02188354,-0.02188354,-0.06565061999999999,-33.901102715112344,-34.500516095,0.0
2mer-0+630,-0.00920493,4,-0.01840986,-34.51892586,2.834572e-05,18.1,17.356,17.356,0.0,-0.01840986,-0.01840986,-0.02761479,-33.91951257511234,-34.518925955,0.0
2mer-0+757,-0.02783346,2,-0.02783346,-34.54675932,2.825482e-05,18.217,17.374,17.374,0.0,-0.02783346,-0.02783346,-0.08350038,-33.94734603511234,-34.546759415,0.0
2mer-0+786,0.03679823,4,0.07359645,-34.47316287,2.824591e-05,18.53,17.376,17.376,0.0,0.07359646,0.07359646,0.11039469,-33.87374957511234,-34.473162955,0.0
2mer-0+684,0.02942479,2,0.02942479,-34.44373808,2.824141e-05,18.247,17.377,17.377,0.0,0.02942479,0.02942479,0.08827436999999999,-33.84432478511234,-34.443738165,0.0
2mer-0+711,-0.0491035,4,-0.098207,-34.54194508,2.801443e-05,18.248,17.424,17.424,0.0,-0.098207,-0.098207,-0.1473105,-33.942531785112344,-34.541945165,0.0
2mer-0+736,-0.01858963,2,-0.01858963,-34.56053471,2.79545e-05,18.27,17.436,17.436,0.0,-0.01858963,-0.01858963,-0.05576889,-33.961121415112345,-34.560534795,0.0
2mer-0+704,-0.03362125,1,-0.01681063,-34.57734534,2.793422e-05,18.27,17.44,17.44,0.0,-0.016810625,-0.016810625,-0.10086375,-33.97793204011234,-34.57734542,0.0
2mer-0+794,-0.00953282,2,-0.00953282,-34.58687816,2.76884e-05,18.269,17.492,17.492,0.0,-0.00953282,-0.00953282,-0.02859846,-33.98746486011234,-34.58687824,0.0
2mer-0+669,0.02892686,4,0.05785372,-34.52902444,2.721604e-05,17.936,17.592,17.592,0.0,0.05785372,0.05785372,0.08678058,-33.92961114011234,-34.52902452,0.0
2mer-0+766,0.01959001,4,0.03918002,-34.48984441,2.721426e-05,19.091,17.593,17.593,0.0,0.03918002,0.03918002,0.05877003,-33.89043112011234,-34.4898445,0.0
2mer-0+824,0.02254679,2,0.02254679,-34.46729762,2.709782e-05,18.207,17.618,17.618,0.0,0.02254679,0.02254679,0.06764037,-33.86788433011234,-34.46729771,0.0
2mer-0+812,-0.02485347,2,-0.02485347,-34.49215109,2.70971e-05,18.269,17.618,17.618,0.0,-0.02485347,-0.02485347,-0.07456041,-33.892737800112336,-34.49215117999999,0.0
2mer-0+687,0.02239362,2,0.02239362,-34.46975747,2.708197e-05,18.325,17.621,17.621,0.0,0.02239362,0.02239362,0.06718086,-33.87034418011233,-34.46975755999999,0.0
2mer-0+755,-0.00390697,2,-0.00390697,-34.47366445,2.698617e-05,18.59,17.642,17.642,0.0,-0.00390697,-0.00390697,-0.011720910000000001,-33.874251150112336,-34.47366452999999,0.0
2mer-0+691,-0.00304476,2,-0.00304476,-34.47670921,2.66435e-05,18.266,17.718,17.718,0.0,-0.00304476,-0.00304476,-0.00913428,-33.87729591011234,-34.476709289999995,0.0
2mer-0+735,-0.02675897,2,-0.02675897,-34.50346818,2.658511e-05,18.276,17.731,17.731,0.0,-0.02675897,-0.02675897,-0.08027691,-33.90405488011234,-34.50346826,0.0
2mer-0+712,0.01856456,4,0.03712912,-34.46633906,2.640824e-05,18.248,17.77,17.77,0.0,0.03712912,0.03712912,0.05569368,-33.86692576011234,-34.466339139999995,0.0
2mer-0+697,0.03883798,4,0.07767596,-34.38866309,2.617837e-05,17.936,17.822,17.822,0.0,0.07767596,0.07767596,0.11651394000000001,-33.78924980011234,-34.388663179999995,0.0
2mer-0+693,0.01645427,4,0.03290854,-34.35575456,2.595769e-05,18.656,17.872,17.872,0.0,0.03290854,0.03290854,0.04936281,-33.756341260112336,-34.355754639999994,0.0
2mer-0+695,0.02759863,4,0.05519726,-34.30055729,2.595769e-05,18.656,17.872,17.872,0.0,0.05519726,0.05519726,0.08279589,-33.701144000112336,-34.300557379999994,0.0
2mer-0+833,-0.03918566,2,-0.03918566,-34.33974295,2.591679e-05,18.636,17.882,17.882,0.0,-0.03918566,-0.03918566,-0.11755697999999999,-33.74032966011234,-34.339743039999995,0.0
2mer-0+716,0.00605309,2,0.00605309,-34.33368986,2.58009e-05,18.129,17.908,17.908,0.0,0.00605309,0.00605309,0.018159269999999998,-33.734276570112335,-34.33368994999999,0.0
2mer-0+865,0.01724918,1,0.00862459,-34.32506527,2.566503e-05,18.551,17.94,17.94,0.0,0.00862459,0.00862459,0.051747539999999995,-33.72565198011234,-34.325065359999996,0.0
2mer-0+729,-0.00483001,2,-0.00483001,-34.32989529,2.53887e-05,18.667,18.005,18.005,0.0,-0.00483001,-0.00483001,-0.014490030000000001,-33.73048199011234,-34.329895369999996,0.0
2mer-0+825,-0.00668281,2,-0.00668281,-34.3365781,2.536394e-05,18.819,18.011,18.011,0.0,-0.00668281,-0.00668281,-0.02004843,-33.73716480011234,-34.33657818,0.0
2mer-0+882,0.00019226,2,0.00019226,-34.33638583,2.531438e-05,18.936,18.022,18.022,0.0,0.00019226,0.00019226,0.00057678,-33.73697254011234,-34.33638592,0.0
2mer-0+723,0.0240013,2,0.0240013,-34.31238453,2.529607e-05,18.993,18.027,18.027,0.0,0.0240013,0.0240013,0.0720039,-33.71297124011234,-34.312384619999996,0.0
2mer-0+777,-0.00360543,2,-0.00360543,-34.31598996,2.523763e-05,19.304,18.041,18.041,0.0,-0.00360543,-0.00360543,-0.010816290000000001,-33.71657667011234,-34.315990049999996,0.0
2mer-0+715,-0.0061783,2,-0.0061783,-34.32216827,2.502545e-05,18.3,18.091,18.091,0.0,-0.0061783,-0.0061783,-0.0185349,-33.72275497011234,-34.32216835,0.0
2mer-0+811,-0.03959615,2,-0.03959615,-34.36176442,2.491201e-05,18.797,18.119,18.119,0.0,-0.03959615,-0.03959615,-0.11878844999999999,-33.76235112011234,-34.3617645,0.0
2mer-0+765,0.02688161,1,0.01344081,-34.34832361,2.487766e-05,18.797,18.127,18.127,0.0,0.013440805,0.013440805,0.08064483,-33.74891031511234,-34.348323695,0.0
2mer-0+775,-0.00133329,4,-0.00266657,-34.35099018,2.485123e-05,19.286,18.134,18.134,0.0,-0.00266658,-0.00266658,-0.00399987,-33.75157689511234,-34.350990275,0.0
2mer-0+776,0.01892706,4,0.03785411,-34.31313607,2.485123e-05,19.286,18.134,18.134,0.0,0.03785412,0.03785412,0.05678118,-33.713722775112345,-34.313136155,0.0
2mer-0+829,-0.00302329,4,-0.00604657,-34.31918264,2.480972e-05,18.909,18.144,18.144,0.0,-0.00604658,-0.00604658,-0.00906987,-33.71976935511235,-34.319182735000005,0.0
2mer-0+826,-0.01218238,4,-0.02436476,-34.3435474,2.480972e-05,18.909,18.144,18.144,0.0,-0.02436476,-0.02436476,-0.03654714,-33.744134115112345,-34.343547495,0.0
2mer-0+733,0.01923098,2,0.01923098,-34.32431643,2.472942e-05,18.309,18.163,18.163,0.0,0.01923098,0.01923098,0.057692940000000005,-33.72490313511234,-34.324316515,0.0
2mer-0+875,0.02595078,4,0.05190156,-34.27241487,2.462723e-05,19.428,18.188,18.188,0.0,0.05190156,0.05190156,0.07785233999999999,-33.673001575112345,-34.272414955,0.0
2mer-0+814,0.01683289,1,0.00841645,-34.26399842,2.459738e-05,18.706,18.196,18.196,0.0,0.008416445,0.008416445,0.050498669999999996,-33.66458513011234,-34.26399851,0.0
2mer-0+847,0.02408336,2,0.02408336,-34.23991506,2.4539e-05,19.13,18.21,18.21,0.0,0.02408336,0.02408336,0.07225008000000001,-33.640501770112344,-34.23991515,0.0
2mer-0+802,0.02161261,2,0.02161261,-34.21830245,2.453458e-05,19.196,18.211,18.211,0.0,0.02161261,0.02161261,0.06483783,-33.618889160112346,-34.21830254,0.0
2mer-0+831,-0.00853592,4,-0.01707184,-34.23537429,2.453341e-05,18.577,18.212,18.212,0.0,-0.01707184,-0.01707184,-0.02560776,-33.635961000112346,-34.23537438,0.0
2mer-0+783,-0.0386713,4,-0.07734259,-34.31271689,2.441754e-05,18.967,18.24,18.24,0.0,-0.0773426,-0.0773426,-0.1160139,-33.71330360011235,-34.312716980000005,0.0
2mer-0+908,0.02626025,1,0.01313013,-34.29958676,2.411607e-05,18.981,18.316,18.316,0.0,0.013130125,0.013130125,0.07878075,-33.700173475112344,-34.299586855,0.0
2mer-0+774,-0.03715528,2,-0.03715528,-34.33674204,2.410498e-05,18.982,18.319,18.319,0.0,-0.03715528,-0.03715528,-0.11146584,-33.737328755112344,-34.336742135,0.0
2mer-0+784,-0.01131374,4,-0.02262747,-34.35936951,2.410322e-05,19.185,18.319,18.319,0.0,-0.02262748,-0.02262748,-0.033941219999999994,-33.75995623511234,-34.359369615,0.0
2mer-0+788,-0.00181019,4,-0.00362039,-34.3629899,2.408867e-05,18.967,18.323,18.323,0.0,-0.00362038,-0.00362038,-0.00543057,-33.76357661511234,-34.362989995,0.0
2mer-0+838,-0.02706653,2,-0.02706653,-34.39005643,2.408434e-05,19.131,18.324,18.324,0.0,-0.02706653,-0.02706653,-0.08119958999999999,-33.79064314511234,-34.390056525,0.0
2mer-0+793,-0.01595952,2,-0.01595952,-34.40601595,2.390826e-05,19.322,18.369,18.369,0.0,-0.01595952,-0.01595952,-0.04787856,-33.806602665112344,-34.406016045,0.0
2mer-0+859,0.03008757,4,0.06017515,-34.3458408,2.386757e-05,19.606,18.379,18.379,0.0,0.06017514,0.06017514,0.09026271,-33.746427525112345,-34.345840905,0.0
2mer-0+915,0.02147827,2,0.02147827,-34.32436253,2.384534e-05,19.14,18.385,18.385,0.0,0.02147827,0.02147827,0.06443481000000001,-33.72494925511234,-34.324362635,0.0
2mer-0+835,-0.03191291,2,-0.03191291,-34.35627545,2.383565e-05,18.597,18.388,18.388,0.0,-0.03191291,-0.03191291,-0.09573873000000001,-33.756862165112345,-34.356275545,0.0
2mer-0+795,0.02397635,2,0.02397635,-34.3322991,2.38346e-05,19.205,18.388,18.388,0.0,0.02397635,0.02397635,0.07192905,-33.73288581511235,-34.332299195000004,0.0
2mer-0+846,0.00119048,2,0.00119048,-34.33110862,2.380868e-05,19.35,18.395,18.395,0.0,0.00119048,0.00119048,0.0035714400000000004,-33.73169533511235,-34.331108715000006,0.0
2mer-0+844,-0.01197175,2,-0.01197175,-34.34308037,2.380268e-05,19.652,18.396,18.396,0.0,-0.01197175,-0.01197175,-0.035915249999999996,-33.74366708511235,-34.34308046500001,0.0
2mer-0+930,0.01703598,1,0.00851799,-34.33456238,2.380268e-05,19.616,18.396,18.396,0.0,0.00851799,0.00851799,0.05110794,-33.73514909511235,-34.334562475000006,0.0
2mer-0+907,-0.0233825,1,-0.01169125,-34.34625363,2.377422e-05,19.112,18.403,18.403,0.0,-0.01169125,-0.01169125,-0.0701475,-33.746840345112346,-34.346253725000004,0.0
2mer-0+880,-0.02455342,1,-0.01227671,-34.35853034,2.377422e-05,19.187,18.403,18.403,0.0,-0.01227671,-0.01227671,-0.07366026,-33.75911705511235,-34.358530435000006,0.0
2mer-0+827,-0.02774898,2,-0.02774898,-34.38627932,2.377422e-05,19.168,18.403,18.403,0.0,-0.02774898,-0.02774898,-0.08324693999999999,-33.78686603511235,-34.386279415000004,0.0
2mer-0+805,-0.01904008,4,-0.03808016,-34.42435948,2.372306e-05,18.995,18.417,18.417,0.0,-0.03808016,-0.03808016,-0.05712024,-33.82494619511235,-34.424359575000004,0.0
2mer-0+785,0.00736006,4,0.01472012,-34.40963936,2.367207e-05,19.185,18.43,18.43,0.0,0.01472012,0.01472012,0.022080179999999998,-33.81022607511235,-34.409639455000004,0.0
2mer-0+778,0.00039211,2,0.00039211,-34.40924725,2.365503e-05,19.05,18.434,18.434,0.0,0.00039211,0.00039211,0.00117633,-33.80983396511235,-34.409247345000004,0.0
2mer-0+763,0.02817154,2,0.02817154,-34.38107572,2.336051e-05,18.675,18.511,18.511,0.0,0.02817154,0.02817154,0.08451462,-33.781662425112344,-34.381075805,0.0
2mer-0+770,-0.01391183,4,-0.02782366,-34.40889938,2.318499e-05,19.689,18.558,18.558,0.0,-0.02782366,-0.02782366,-0.04173549,-33.80948608511235,-34.408899465000005,0.0
2mer-0+946,0.00740781,2,0.00740781,-34.40149157,2.315083e-05,19.349,18.567,18.567,0.0,0.00740781,0.00740781,0.02222343,-33.80207827511235,-34.40149165500001,0.0
2mer-0+845,0.00440857,2,0.00440857,-34.39708299,2.313053e-05,19.815,18.573,18.573,0.0,0.00440857,0.00440857,0.013225709999999998,-33.79766970511235,-34.397083085000006,0.0
2mer-0+839,0.04582004,2,0.04582004,-34.35126295,2.297611e-05,18.705,18.614,18.614,0.0,0.04582004,0.04582004,0.13746012,-33.751849665112346,-34.351263045,0.0
2mer-0+806,-0.04223653,2,-0.04223653,-34.39349949,2.282766e-05,19.159,18.654,18.654,0.0,-0.04223653,-0.04223653,-0.12670959,-33.79408619511234,-34.393499575,0.0
2mer-0+822,-0.00108452,2,-0.00108452,-34.394584,2.278007e-05,20.011,18.667,18.667,0.0,-0.00108452,-0.00108452,-0.00325356,-33.79517071511234,-34.394584095,0.0
2mer-0+918,-0.02822808,2,-0.02822808,-34.42281209,2.276169e-05,19.331,18.672,18.672,0.0,-0.02822808,-0.02822808,-0.08468424,-33.82339879511234,-34.422812175,0.0
2mer-0+878,-0.04647115,1,-0.02323558,-34.44604766,2.275285e-05,19.35,18.675,18.675,0.0,-0.023235575,-0.023235575,-0.13941345,-33.84663437011234,-34.44604775,0.0
2mer-0+892,0.02630978,2,0.02630978,-34.41973788,2.273918e-05,19.827,18.679,18.679,0.0,0.02630978,0.02630978,0.07892934,-33.82032459011234,-34.41973797,0.0
2mer-0+807,-0.00699269,2,-0.00699269,-34.42673057,2.272723e-05,19.846,18.682,18.682,0.0,-0.00699269,-0.00699269,-0.02097807,-33.82731728011234,-34.42673066,0.0
2mer-0+955,0.00649009,2,0.00649009,-34.42024048,2.268503e-05,19.456,18.693,18.693,0.0,0.00649009,0.00649009,0.019470269999999998,-33.82082719011234,-34.42024057,0.0
2mer-0+837,0.00756516,2,0.00756516,-34.41267532,2.267713e-05,19.511,18.696,18.696,0.0,0.00756516,0.00756516,0.022695479999999997,-33.81326203011234,-34.41267541,0.0
2mer-0+818,-0.01962765,4,-0.03925531,-34.45193063,2.250323e-05,19.539,18.744,18.744,0.0,-0.0392553,-0.0392553,-0.05888295,-33.85251733011234,-34.45193071,0.0
2mer-0+853,-0.04218935,2,-0.04218935,-34.49411998,2.248873e-05,19.178,18.748,18.748,0.0,-0.04218935,-0.04218935,-0.12656805,-33.89470668011234,-34.49412006,0.0
2mer-0+934,-0.03096637,2,-0.03096637,-34.52508635,2.243574e-05,19.099,18.762,18.762,0.0,-0.03096637,-0.03096637,-0.09289911000000001,-33.925673050112344,-34.52508643,0.0
2mer-0+883,-0.00076949,4,-0.00153898,-34.52662533,2.243181e-05,19.137,18.763,18.763,0.0,-0.00153898,-0.00153898,-0.00230847,-33.927212030112344,-34.52662541,0.0
2mer-0+836,0.01830236,2,0.01830236,-34.50832297,2.223218e-05,18.877,18.819,18.819,0.0,0.01830236,0.01830236,0.05490708,-33.908909670112344,-34.50832305,0.0
2mer-0+903,0.02483746,2,0.02483746,-34.48348551,2.22095e-05,20.166,18.826,18.826,0.0,0.02483746,0.02483746,0.07451237999999999,-33.88407221011234,-34.48348559,0.0
2mer-0+823,0.00620104,2,0.00620104,-34.47728447,2.219801e-05,20.184,18.829,18.829,0.0,0.00620104,0.00620104,0.01860312,-33.87787117011234,-34.47728455,0.0
2mer-0+909,-0.03235378,1,-0.01617689,-34.49346136,2.219788e-05,19.32,18.829,18.829,0.0,-0.01617689,-0.01617689,-0.09706134,-33.89404806011234,-34.49346144,0.0
2mer-0+849,0.00794365,4,0.0158873,-34.47757407,2.214912e-05,18.995,18.843,18.843,0.0,0.0158873,0.0158873,0.02383095,-33.87816076011234,-34.477574139999994,0.0
2mer-0+896,0.01404687,2,0.01404687,-34.46352719,2.206191e-05,20.487,18.868,18.868,0.0,0.01404687,0.01404687,0.042140609999999995,-33.864113890112336,-34.46352726999999,0.0
2mer-0+952,0.00755991,2,0.00755991,-34.45596729,2.204848e-05,19.656,18.872,18.872,0.0,0.00755991,0.00755991,0.022679730000000002,-33.85655398011234,-34.455967359999995,0.0
2mer-0+897,0.00730404,2,0.00730404,-34.44866325,2.204473e-05,19.693,18.873,18.873,0.0,0.00730404,0.00730404,0.02191212,-33.84924994011234,-34.448663319999994,0.0
2mer-0+819,0.00360811,4,0.00721622,-34.44144703,2.199234e-05,19.539,18.888,18.888,0.0,0.00721622,0.00721622,0.01082433,-33.84203372011234,-34.4414471,0.0
2mer-0+989,0.03236235,2,0.03236235,-34.40908468,2.193274e-05,20.3,18.905,18.905,0.0,0.03236235,0.03236235,0.09708705,-33.80967137011234,-34.40908475,0.0
2mer-0+863,0.00576549,2,0.00576549,-34.40331919,2.181113e-05,19.567,18.94,18.94,0.0,0.00576549,0.00576549,0.01729647,-33.80390588011234,-34.403319259999996,0.0
2mer-0+964,0.01401944,2,0.01401944,-34.38929975,2.181042e-05,19.869,18.94,18.94,0.0,0.01401944,0.01401944,0.042058319999999996,-33.78988644011234,-34.38929982,0.0
2mer-0+913,-0.03595373,2,-0.03595373,-34.42525348,2.177869e-05,19.675,18.949,18.949,0.0,-0.03595373,-0.03595373,-0.10786119000000001,-33.82584017011234,-34.42525355,0.0
2mer-0+958,-0.00418888,2,-0.00418888,-34.42944235,2.162998e-05,19.89,18.993,18.993,0.0,-0.00418888,-0.00418888,-0.01256664,-33.830029050112344,-34.42944243,0.0
2mer-0+936,0.00357787,2,0.00357787,-34.42586449,2.150668e-05,19.832,19.029,19.029,0.0,0.00357787,0.00357787,0.01073361,-33.82645118011234,-34.42586456,0.0
2mer-0+970,-0.00239279,2,-0.00239279,-34.42825728,2.138842e-05,19.973,19.064,19.064,0.0,-0.00239279,-0.00239279,-0.00717837,-33.828843970112345,-34.42825735,0.0
2mer-0+937,0.02080264,2,0.02080264,-34.40745464,2.13867e-05,20.027,19.064,19.064,0.0,0.02080264,0.02080264,0.062407920000000006,-33.808041330112346,-34.40745471,0.0
2mer-0+910,0.01067154,4,0.02134307,-34.38611157,2.137026e-05,20.003,19.069,19.069,0.0,0.02134308,0.02134308,0.03201462,-33.786698250112345,-34.38611163,0.0
2mer-0+893,-0.00233655,2,-0.00233655,-34.38844812,2.133875e-05,19.36,19.079,19.079,0.0,-0.00233655,-0.00233655,-0.007009650000000001,-33.78903480011235,-34.388448180000005,0.0
2mer-0+840,-0.01612431,2,-0.01612431,-34.40457243,2.132324e-05,19.378,19.083,19.083,0.0,-0.01612431,-0.01612431,-0.048372929999999995,-33.80515911011235,-34.40457249000001,0.0
2mer-0+997,0.00277523,2,0.00277523,-34.4017972,2.123501e-05,20.164,19.11,19.11,0.0,0.00277523,0.00277523,0.00832569,-33.80238388011235,-34.40179726000001,0.0
2mer-0+868,0.00697115,2,0.00697115,-34.39482606,2.121902e-05,20.191,19.114,19.114,0.0,0.00697115,0.00697115,0.02091345,-33.79541273011235,-34.39482611000001,0.0
2mer-0+975,-0.02579097,4,-0.05158194,-34.446408,2.116408e-05,19.653,19.131,19.131,0.0,-0.05158194,-0.05158194,-0.07737291,-33.84699467011235,-34.44640805000001,0.0
2mer-0+948,-0.02855133,4,-0.05710267,-34.50351066,2.116234e-05,19.644,19.131,19.131,0.0,-0.05710266,-0.05710266,-0.08565399,-33.90409733011235,-34.50351071000001,0.0
2mer-0+972,-0.02826513,2,-0.02826513,-34.53177579,2.101932e-05,20.037,19.175,19.175,0.0,-0.02826513,-0.02826513,-0.08479539,-33.93236246011235,-34.53177584000001,0.0
2mer-0+914,-0.0016189,1,-0.00080945,-34.53258524,2.099743e-05,20.038,19.181,19.181,0.0,-0.00080945,-0.00080945,-0.0048567,-33.93317191011235,-34.53258529000001,0.0
2mer-0+879,0.01418508,4,0.02837015,-34.50421509,2.092013e-05,19.744,19.205,19.205,0.0,0.02837016,0.02837016,0.042555239999999994,-33.90480175011235,-34.504215130000006,0.0
2mer-0+895,-0.01147638,2,-0.01147638,-34.51569147,2.090565e-05,19.726,19.209,19.209,0.0,-0.01147638,-0.01147638,-0.03442914,-33.916278130112346,-34.51569151,0.0
2mer-0+887,0.01350621,4,0.02701242,-34.48867905,2.080745e-05,19.389,19.24,19.24,0.0,0.02701242,0.02701242,0.04051863,-33.88926571011235,-34.488679090000005,0.0
2mer-0+924,-0.00710891,4,-0.01421783,-34.50289688,2.075511e-05,20.683,19.256,19.256,0.0,-0.01421782,-0.01421782,-0.021326730000000002,-33.90348353011235,-34.502896910000004,0.0
2mer-0+906,0.01941993,4,0.03883986,-34.46405701,2.062829e-05,20.69,19.295,19.295,0.0,0.03883986,0.03883986,0.05825978999999999,-33.86464367011234,-34.46405705,0.0
2mer-0+1010,-0.0155568,2,-0.0155568,-34.47961381,2.058207e-05,19.84,19.31,19.31,0.0,-0.0155568,-0.0155568,-0.0466704,-33.88020047011234,-34.47961385,0.0
